phone_title,const,rating,disp_diag,camera,storage,ram,battery_capacity,year_of_release,log_price,density,Other_oper_syst,battery_type_LiPo,brand_Apple,brand_BlackBerry,brand_Cubot,brand_Gionee,brand_Google,brand_HTC,brand_Honor,brand_Huawei,brand_Infinix,brand_LG,brand_Lava,brand_Lenovo,brand_Motorola,brand_Nokia,brand_OnePlus,brand_Oppo,brand_Realme,brand_Samsung,brand_Sony,brand_Tecno,brand_Vivo
Tecno Spark 4 2GB/32GB,1.0,3.1,6.52,8.0,32.0,2.0,4.0,2019,9.350015354048665,2.7099251006812453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Camon 12 Air 3GB/32GB,1.0,2.3,6.55,8.0,32.0,3.0,4.0,2019,9.51044496442652,2.6851582075636617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Camon 12 Pro 6GB/64GB,1.0,3.3,6.4,32.0,64.0,6.0,3.5,2019,9.74090979777877,2.7210937499999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Camon 12 4GB/64GB,1.0,2.9,6.52,16.0,64.0,4.0,4.0,2019,9.648595302907339,2.7099251006812453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Phantom 9,1.0,3.6,6.4,32.0,128.0,6.0,3.5,2019,10.064713146035349,6.169921874999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Pouvoir 3 Air,1.0,3.6,6.0,8.0,16.0,1.0,5.0,2019,9.082507000466299,1.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Pouvoir 3,1.0,3.2,6.2,13.0,32.0,2.0,5.0,2019,9.472704636443673,2.8095733610822053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Spark 3 Pro,1.0,3.3,6.2,8.0,32.0,2.0,3.5,2019,9.433483923290392,2.8095733610822053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Pouvoir 2 Air,1.0,3.8,6.0,8.0,16.0,1.0,5.0,2018,9.104979856318357,2.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Pop 2,1.0,3.9,5.5,8.0,8.0,1.0,2.4,2019,8.779557455883728,1.5233057851239669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tecno Camon 11 32GB,1.0,3.2,6.2,16.0,32.0,3.0,3.75,2018,9.615805480084347,2.8095733610822053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BlackBerry Key2 LE 32GB,1.0,4.5,4.5,8.0,32.0,4.0,3.0,2018,10.747207591575448,8.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackBerry Key2 128GB,1.0,4.5,4.5,8.0,128.0,6.0,3.5,2018,11.134589024250317,8.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackBerry Evolve X,1.0,5.0,5.99,16.0,64.0,6.0,4.0,2018,9.392578591964389,6.5016541202505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackBerry Key2 64GB,1.0,3.1,4.5,8.0,64.0,6.0,3.5,2018,10.976782033219948,8.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackBerry Z10,1.0,4.0,4.2,2.0,16.0,2.0,1.8,2013,10.373459931293572,5.572789115646258,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackBerry Keyone Black Edition,1.0,3.7,4.5,8.0,64.0,4.0,3.505,2017,10.373459931293572,8.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackBerry Motion,1.0,4.5,5.5,8.0,32.0,4.0,4.0,2017,9.305559638557117,6.8548760330578515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackBerry Passport,1.0,2.0,4.5,2.0,32.0,3.0,3.45,2014,9.305559638557117,10.24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackBerry Priv,1.0,4.1,5.4,2.0,32.0,3.0,3.41,2015,9.305559638557117,12.641975308641973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackBerry Keyone 32 GB,1.0,2.6,4.5,8.0,32.0,3.0,3.505,2017,9.188094763028863,8.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackBerry DTEK60,1.0,4.7,5.5,8.0,32.0,4.0,3.0,2016,9.903487552536127,12.186446280991735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackBerry DTEK50,1.0,3.8,5.2,8.0,16.0,3.0,2.61,2016,9.711115659888671,7.668639053254438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sony Xperia XZ 64GB,1.0,4.0,5.2,13.0,64.0,3.0,2.9,2016,10.184900011974314,7.668639053254438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sony Xperia XZ2,1.0,3.8,5.7,5.0,64.0,4.0,3.18,2018,10.887436932884098,7.180055401662049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sony Xperia L2,1.0,3.5,5.5,8.0,32.0,3.0,3.3,2018,9.878169744551839,3.0466115702479337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sony Xperia XZ Premium,1.0,3.7,5.46,13.0,64.0,4.0,3.23,2017,10.680516217076775,27.822726723825628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sony Xperia XZs 64GB,1.0,4.0,5.2,13.0,64.0,4.0,2.9,2017,10.849337086651827,7.668639053254438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sony Xperia XZs 32GB,1.0,4.0,5.2,13.0,32.0,4.0,2.9,2017,10.736396675471232,7.668639053254438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sony Xperia XA Ultra,1.0,3.3,6.0,16.0,16.0,3.0,2.7,2016,10.146433731146518,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sony Xperia XA,1.0,2.6,5.0,8.0,16.0,2.0,2.3,2016,9.433483923290392,3.6864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Vivo Y11 (2019) 3GB/32GB,1.0,4.0,6.35,8.0,32.0,3.0,5.0,2019,9.680281499268713,2.756971913943828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vivo Y19 8GB/128GB,1.0,2.7,6.53,16.0,128.0,8.0,5.0,2019,10.257659366256743,5.926704173692394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Apple iPhone 6s Plus 64 GB,1.0,4.0,5.5,5.0,64.0,2.0,2.75,2015,10.325481962595504,6.8548760330578515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple iPhone 6s Plus 32 GB,1.0,4.5,5.5,5.0,32.0,2.0,2.75,2015,10.373491181781864,6.8548760330578515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple iPhone 6s Plus 16 GB,1.0,3.3,5.5,5.0,16.0,2.0,2.75,2015,10.404262840448617,6.8548760330578515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple iPhone 6s 128 GB,1.0,3.5,4.7,5.0,128.0,2.0,1.715,2015,10.085767441795337,4.529198732458124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple iPhone 6s 64 GB,1.0,2.9,4.7,5.0,64.0,2.0,1.715,2015,10.06475570013225,4.529198732458124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple iPhone 6s 32 GB,1.0,3.5,4.7,5.0,32.0,2.0,1.715,2015,10.126631103850338,4.529198732458124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple iPhone 6s 16 GB,1.0,2.6,4.7,5.0,16.0,2.0,1.715,2015,10.043249494911286,4.529198732458124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple iPhone 7 Plus 256 GB,1.0,3.6,5.5,7.0,256.0,3.0,2.9,2016,10.668955394675699,6.8548760330578515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple iPhone 7 Plus 128 GB,1.0,3.9,5.5,7.0,128.0,3.0,2.9,2016,10.596634733096073,6.8548760330578515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple iPhone 7 Plus 32 GB,1.0,3.5,5.5,7.0,32.0,3.0,2.9,2016,10.545341438708522,6.8548760330578515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple iPhone 7 256 GB,1.0,3.0,4.7,7.0,256.0,2.0,1.96,2016,10.596634733096073,4.529198732458124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple iPhone 7 128 GB,1.0,3.5,4.7,7.0,128.0,2.0,1.96,2016,10.373491181781864,4.529198732458124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple iPhone 7 32 GB,1.0,3.4,4.7,7.0,32.0,2.0,1.96,2016,10.292145542327912,4.529198732458124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vivo Y17 4GB/128GB,1.0,4.0,6.35,20.0,128.0,4.0,5.0,2019,10.064713146035349,2.756971913943828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vivo Y15 4GB/64GB,1.0,3.8,6.35,16.0,64.0,4.0,5.0,2019,9.975761701406148,2.756971913943828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vivo Y12 4GB/64GB,1.0,3.3,6.35,8.0,64.0,4.0,5.0,2019,9.82547195555139,2.756971913943828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Huawei Y8p 6GB/128GB,1.0,3.2,6.3,16.0,128.0,6.0,4.0,2020,10.064713146035349,6.530612244897959,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P40 lite 5G 6GB/128GB,1.0,3.0,6.5,16.0,128.0,6.0,4.0,2020,10.184900011974314,6.13491124260355,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y6p 3GB/64GB,1.0,3.0,6.3,8.0,64.0,3.0,5.0,2020,9.61573881119536,2.90249433106576,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y5p 2GB/32GB,1.0,5.0,5.45,5.0,32.0,2.0,3.02,2020,9.190035618635818,3.4906152680750777,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P40 Pro 8GB/256GB,1.0,5.0,6.58,32.0,256.0,8.0,4.2,2020,11.532728092266408,7.317005570901969,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei P30 Pro 8GB/256GB,1.0,3.9,6.47,32.0,256.0,8.0,4.2,2019,11.156236235215168,6.037137280851583,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Y7p 4GB/64GB,1.0,4.2,6.39,8.0,64.0,4.0,4.0,2020,9.75846178048587,2.7507769622429414,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Huawei Nova 7i 8GB/128GB,1.0,3.7,6.4,16.0,128.0,8.0,4.2,2020,10.257659366256743,6.090820312499998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nokia 1.3 1GB/16GB,1.0,3.0,5.71,5.0,16.0,1.0,3.0,2020,9.350015354048665,3.3566330614861317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nokia 5.3 6GB/64GB,1.0,3.9,6.55,8.0,64.0,6.0,4.0,2020,9.952230096524119,2.6851582075636617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nokia C2 1GB/16GB,1.0,3.0,5.7,5.0,16.0,1.0,2.8,2020,9.047821442478408,3.191135734072022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nokia C1 1GB/16GB,1.0,2.4,5.45,5.0,16.0,1.0,2.5,2019,8.881836305004146,1.5513845635889234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nokia 2.3 2GB/32GB,1.0,3.1,6.2,5.0,32.0,2.0,4.0,2019,9.350015354048665,2.8470343392299684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nokia 3.1 3GB/32GB,1.0,4.5,5.2,8.0,32.0,3.0,2.99,2018,9.268609280100158,3.834319526627219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nokia 7.2 6GB/128GB,1.0,4.1,6.3,20.0,128.0,6.0,3.5,2019,10.308919326755392,6.204081632653061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nokia 7.2 4GB/64GB,1.0,3.7,6.3,20.0,64.0,4.0,3.5,2019,10.165851817003619,6.204081632653061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nokia 6.2 4GB/64GB,1.0,5.0,6.3,8.0,64.0,4.0,3.5,2019,9.9281801651265,6.204081632653061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nokia 2.2 2GB/16GB,1.0,3.9,5.71,5.0,16.0,2.0,3.0,2019,9.159047077588632,3.3566330614861317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
